"EIN","SEC_NAME","FRCD","SUBSECCD","TAXPER","ASSETS","INCOME","NAME","ADDRESS","CITY","STATE","NTEEFINAL","NAICS","ZIP5","RULEDATE","FIPS","FNDNCD","PMSA","MSA_NECH","CASSETS","CFINSRC","CTAXPER","CTOTREV","ACCPER","RANDNUM","NTEECC","NTEE1","LEVEL4","LEVEL1","NTMAJ10","MAJGRPB","LEVEL3","LEVEL2","NTMAJ12","NTMAJ5","FILER","ZFILER","OUTREAS","OUTNCCS"
830173383,"",10,12,202112,269294,101497,"SHELL CANAL COMPANY","PO BOX 133","GREYBULL","WY","N32",712190,82426,198601,56003,0,NA,NA,274886,"19eoextractez.xlsx",201812,103416,12,0.2869041723,"N32","N","N","O","HU","N","HS","O","HU","HU","Y","N","","IN"
592614000,"",20,3,202112,0,0,"LIDO KEY RESIDENTS ASSOCIATION INC","PO BOX 884","SARASOTA","FL","O51",813410,34230,199504,12115,0,NA,NA,NA,"",NA,NA,12,0.2043890635,"O51","O","O","PC","HU","O","HS","O","HU","HU","Y","Y","","IN"
465330584,"",20,3,202112,0,0,"APPALACHIAN MOUNTAIN RESCUE TEAM","108 RIVERWOODS DR","MORGANTON","NC","M23",624230,28655,201801,37023,15,NA,NA,NA,"",NA,NA,12,0.7579831826,"M23","M","M","PC","HU","M","HS","O","HU","HU","Y","Y","","IN"
850757476,"",20,3,NA,NA,NA,"HIIMASRUT INC","545 W 37TH ST","MIAMI BEACH","FL","X30",NA,33140,202005,NA,NA,NA,NA,NA,"",NA,NA,NA,0.7394104371,"X30","X","X","PC","RE","X","RE","O","RE","OT","N","N","","IN"
262149367,"YOUNGSVILLE ECA",20,3,201912,0,0,"YOUNGSVILLE EXTRENSION AND COMMUNITY ASSOCIATION","1053 TARBORO RD","YOUNGSVILLE","NC","S22",813410,27596,200905,37069,16,NA,NA,0,"core2017pc",201612,4747,12,0.2871934445,"S22","S","S","PC","PU","S","PB","O","PU","OT","N","N","","IN"
260795212,"",60,3,NA,NA,NA,"SOUTH BAY HOLINESS CHURCH","24404 VERMONT AVE STE 301","HARBOR CITY","CA","X20",813110,90710,200910,6037,10,NA,NA,NA,"",NA,NA,NA,0.3563492271,"X20","X","X","PC","RE","X","RE","O","RE","OT","N","N","","IN"
261465644,"",20,3,202112,209909,37178,"BIBLICAL FRAMEWORK MINISTRIES","PO BOX 223390","PRINCEVILLE","HI","X20",813110,96722,200803,15007,15,NA,NA,168358,"19eoextractez.xlsx",201812,30208,12,0.7666114048,"X20","X","X","PC","RE","X","RE","O","RE","OT","Y","N","","IN"
472837413,"",60,3,NA,NA,NA,"IMPACT CHURCH PARIS INC","PO BOX 6216","PARIS","TX","X20",813110,75461,201603,48277,10,NA,NA,NA,"",NA,NA,NA,0.967779952,"X20","X","X","PC","RE","X","RE","O","RE","OT","N","N","","IN"
582663417,"",20,3,202112,0,0,"RECONCILLIATION HOUSE INC","PO BOX 143","YATESVILLE","GA","X20",813110,31097,200301,13293,15,NA,NA,NA,"",NA,NA,12,0.2821057636,"X20","X","X","PC","RE","X","RE","O","RE","OT","Y","Y","","IN"
320044142,"",1,3,202112,154936,11443,"OAKLEY B AND EVA G FARRIS IRRV CHARITABLE TR UA","PO BOX 634","MILWAUKEE","WI","",NA,53201,202107,NA,NA,NA,NA,NA,"",NA,NA,12,0.2192096214,"","","","PC","UN","","-","O","UN","OT","Y","N","","IN"
842705190,"",20,3,202112,0,0,"MEDICAL AND ENVIRONMENTAL TOXICITY AWARENESS FOUNDATION","4025 STOCKMAN ST","N LAS VEGAS","NV","C60",NA,89032,202009,NA,NA,NA,NA,NA,"",NA,NA,12,0.1243557405,"C60","C","C","PC","EN","C","EN","O","EN","OT","Y","Y","","IN"
812774077,"",20,3,202205,0,0,"ACADEMY FFA BOOSTERS","PO BOX 604","LTL RVR ACAD","TX","O52",813410,76554,201606,48027,16,NA,NA,NA,"",NA,NA,5,0.0621395142,"O52","O","O","PC","HU","O","HS","O","HU","HU","Y","Y","","IN"
381688882,"",130,3,NA,NA,NA,"MICHIGAMME UNITED METHODIST INSTITUTE INC","927 W FAIR AVE","MARQUETTE","MI","X21",813110,49855,195801,26103,9,NA,NA,NA,"",NA,NA,NA,0.4038585631,"X21","X","X","PC","RE","X","RE","O","RE","OT","N","N","","IN"
521439977,"",10,3,202112,317584,669593,"AMERICAN HOLISTIC VETERINARY MEDICAL ASSOCIATION","PO BOX 630","ABINGDON","MD","D0340",813920,21009,198604,24025,16,NA,NA,431876,"19eoextract990.xlsx",201812,781818,12,0.0043128228,"D034","D","D","PC","EN","D","EN","O","EN","OT","Y","N","","IN"
582495418,"",60,3,NA,NA,NA,"CHURCH OF GOD OF PROPHECY BIBLE PLACE","RR 1 STATE HWY 56","UVALDA","GA","X21",813110,30473,196906,13209,10,NA,NA,NA,"",NA,NA,NA,0.5096099226,"X21","X","X","PC","RE","X","RE","O","RE","OT","N","N","","IN"
431979810,"PI GAMMA CHAPTER",10,7,200506,NA,NA,"DELTA ZETA SORORITY","202 E CHURCH ST","OXFORD","OH","B83",813410,45056,0,39017,0,NA,NA,NA,"",NA,NA,6,0.6441399158,"B83","B","B","O","ED","B","ED","O","ED","ED","N","N","","IN"
611241950,"",1,92,202112,89059,8848,"FIRST CHRISTIAN CHURCH OF LOUISVILLE TR UW RICHARD HARDESTY","116 ALLEGHENY CENTER MALL P8YB3502L","PITTSBURGH","PA","X20",813110,15212,0,42003,0,NA,NA,NA,"",NA,NA,12,0.5982759325,"X20","X","X","O","RE","X","RE","O","RE","OT","Y","N","","IN"
521256008,"QUEEN ANNES COUNTY GARDEN CLUB",20,3,202112,0,0,"FEDERATED GARDEN CLUBS OF MARYLAND INC","104 FOX TRL","CENTREVILLE","MD","C42",813410,21617,198503,24035,16,NA,NA,NA,"",NA,NA,12,0.2736702706,"C42","C","C","PC","EN","C","EN","O","EN","OT","Y","Y","","IN"
352423897,"",60,3,NA,NA,NA,"CHRIST COVENANT CHURCH","2802 PISCATAWAY RUN DR","ODENTON","MD","X21",813110,21113,201403,24027,10,NA,NA,NA,"",NA,NA,NA,0.6637533868,"X21","X","X","PC","RE","X","RE","O","RE","OT","N","N","","IN"
472356983,"UTAH C O P S INC CHAPTER",20,3,202103,0,0,"CONCERNS OF POLICE SURVIVORS","376 W INDIAN SUMMER DR","SARATOGA SPGS","UT","I60",541199,84045,198409,49011,15,NA,NA,NA,"",NA,NA,3,0.9646726622,"I60","I","I","PC","HU","I","HS","O","HU","HU","Y","Y","","IN"
824486979,"",20,3,202012,0,0,"MENTOR HIGH BOYS LACROSSE BOOSTERS","7815 HIDDEN HOLLOW DR","MENTOR","OH","N11",NA,44060,201803,NA,NA,NA,NA,NA,"",NA,NA,12,0.64585955,"N11","N","N","PC","HU","N","ZA","S","HU","HU","Y","Y","","IN"
510173517,"",60,3,NA,NA,NA,"RECTOR WARDENS AND VESTRYMEN OF GRACE PARISH IN SUISUN CITY CALIFO","1405 KENTUCKY ST","FAIRFIELD","CA","W30",813410,94533,197511,6095,10,NA,NA,NA,"",NA,NA,NA,0.0001796494,"W30","W","W","PC","PU","W","PB","O","PU","OT","N","N","","IN"
461982572,"",10,3,202106,23281442,9762458,"PINNACLE CLASSICAL ACADEMY","PO BOX 2695","SHELBY","NC","B29",611110,28151,201403,37161,11,NA,NA,18523019,"19eoextract990.xlsx",201806,5741778,6,0.1804316882,"B29","B","B","PC","ED","B","ED","O","ED","ED","Y","N","","IN"
150545157,"",20,13,202110,0,0,"CHARLOTTE VALLEY CEMETERY ASSOCIATION","221 PUMPKIN HOLLOW RD","ONEONTA","NY","Y50",812220,13820,195106,36077,0,NA,NA,NA,"",NA,NA,10,0.205629602,"Y50","Y","Y","O","MU","Y","MO","M","MU","OT","Y","Y","","IN"
542075074,"",20,3,202008,0,0,"PARENTS OF TOTS INC","54 HIGHVIEW AVE","MELROSE","MA","P20",624000,2176,200302,25017,15,NA,NA,NA,"",NA,NA,8,0.8992488683,"P20","P","P","PC","HU","P","HS","O","HU","HU","Y","Y","","IN"
840915012,"",20,4,202112,69822,23498,"SUMMIT CO SOFTBALL LEAGUE INC","PO BOX 4059","DILLON","CO","N63",713990,80435,199210,8117,0,NA,NA,81770,"19eoextractez.xlsx",201812,63780,12,0.947727846,"N63","N","N","O","HU","N","HS","O","HU","HU","Y","N","","IN"
611767160,"1274 SAGINAW TOPS MI",20,3,202203,0,0,"TOPS CLUB INC","460 N GLEANER RD","SAGINAW","MI","E70",621999,48609,200809,26145,16,NA,NA,NA,"",NA,NA,3,0.1189537292,"E70","E","E","PC","HE","E","HE","O","HE","HE","Y","Y","","IN"
237165326,"350",10,10,202106,27840,55830,"EMBLEM CLUB OF THE UNITED STATES OF AMERICA HOMER EMBLEM CLUB 350","PO BOX 614","HOMER","AK","Y42",813410,99603,197901,2122,0,NA,NA,44368,"core2017co",201806,35483,6,0.1290614579,"Y42","Y","Y","O","MU","Y","MO","M","MU","OT","Y","N","","IN"
866473047,"",1,3,NA,NA,NA,"DR AND MRS BERNHARD BOECKER FOUNDATION CHARITABLE TR","901 RIDGEWOOD AVE","VENICE","FL","",NA,34285,202107,NA,NA,NA,NA,NA,"",NA,NA,NA,0.991478208,"","","","PC","UN","","-","O","UN","OT","N","N","","IN"
814545361,"",20,3,202012,0,0,"MAY WE GIVE FOR LOVE INC","10474 MESA MADERA DR","SAN DIEGO","CA","T30",NA,92131,201711,NA,NA,NA,NA,NA,"",NA,NA,12,0.2967320869,"T30","T","T","PC","PU","T","ZD","S","PU","OT","Y","Y","","IN"
844003179,"",20,3,202112,0,0,"GET HEALTHY MEIGS","112 E MEMORIAL DRIVE SUITE A","POMEROY","OH","E70",NA,45769,202001,NA,NA,NA,NA,NA,"",NA,NA,12,0.3415426097,"E70","E","E","PC","HE","E","HE","O","HE","HE","Y","Y","","IN"
270644792,"",10,3,202106,5526619,461748,"KLEINMAN HOLOCAUST EDUCATION CENTER INC","171 KINGS HWY","BROOKLYN","NY","X30",813110,11223,201007,36047,15,NA,NA,5585863,"19eoextract990.xlsx",201806,229081,6,0.3917078192,"X30","X","X","PC","RE","X","RE","O","RE","OT","Y","N","","IN"
383635992,"",20,3,202112,0,0,"DETROIT ORTHODONTIC ALUMNI ASSOCIATION INC","31235 RAMBLE RD","FRANKLIN","MI","B84",813410,48025,200502,26161,16,NA,NA,NA,"",NA,NA,12,0.7033513813,"B84","B","B","PC","ED","B","ED","O","ED","ED","Y","Y","","IN"
582131237,"",20,3,202112,0,0,"BLOOMFIELD URBAN INITIATIVE INC","123 S PARKWAY W","MEMPHIS","TN","P33",624410,38109,201601,47157,15,NA,NA,19204,"19eoextractez.xlsx",201812,62500,12,0.5035793537,"P33","P","P","PC","HU","P","HS","O","HU","HU","Y","Y","","IN"
842329330,"WPYLA",20,3,202205,0,0,"WESTERN PENNSYLVANIA YOUTH LACROSSE ASSOCIATION","290 OLIVE ST","INDIANA","PA","N60",NA,15701,202111,NA,NA,NA,NA,NA,"",NA,NA,5,0.3943254348,"N60","N","N","PC","HU","N","HS","O","HU","HU","Y","Y","","IN"
263586605,"",20,3,202106,0,0,"PROVERBS MEN","11 EAGLE TRCE","WOLFEBORO","NH","X20",813110,3894,200903,33003,15,NA,NA,NA,"",NA,NA,6,0.1034379717,"X20","X","X","PC","RE","X","RE","O","RE","OT","Y","Y","","IN"
832818938,"",20,3,NA,NA,NA,"AVENUE OF HOPE MINISTRY","401 PRIVATE ROAD 43375","PARIS","TX","X99",NA,75462,202202,NA,NA,NA,NA,NA,"",NA,NA,NA,0.5731000796,"X99","X","X","PC","RE","X","RE","O","RE","OT","N","N","","IN"
237232289,"8",20,3,202105,0,0,"JOBS DAUGHTERS INTERNATIONAL","PO BOX 1450","CALDWELL","ID","O22",624110,83606,200104,16027,15,NA,NA,NA,"",NA,NA,5,0.6814814073,"O22","O","O","PC","HU","O","HS","O","HU","HU","Y","Y","","IN"
232493677,"",10,3,202012,1202775,237005,"UPPER LEACOCK FIRE COMPANY","50 W MAIN ST","LEOLA","PA","M24",624230,17540,198902,42071,15,NA,NA,1208934,"19eoextract990.xlsx",201812,194774,12,0.6141487285,"M24","M","M","PC","HU","M","HS","O","HU","HU","Y","N","","IN"
752841189,"ACTOR",20,3,202106,0,0,"AMATEUR COMMUNITY THEATRE OF ROWLETT","1805 DOVER DR","ROWLETT","TX","A65",711110,75088,200103,48113,16,NA,NA,NA,"",NA,NA,6,0.7716660264,"A65","A","A","PC","AR","A","AR","O","AR","AR","Y","Y","","IN"
841793129,"",20,3,202107,0,0,"DE NUEVO INSTITUTE INC","PO BOX 4224","MODESTO","CA","",NA,95352,202008,NA,NA,NA,NA,NA,"",NA,NA,7,0.9418113359,"","","","PC","UN","","-","O","UN","OT","Y","Y","","IN"
571015488,"MID-HUDSON GUNS AND LOBSTERS NY",20,3,NA,NA,NA,"NATIONAL WILD TURKEY FEDERATION INC","PO BOX 530","EDGEFIELD","SC","C30",813312,29824,199302,45037,16,NA,NA,NA,"",NA,NA,NA,0.3184101791,"C30","C","C","PC","EN","C","EN","O","EN","OT","N","N","","IN"
851379967,"",20,3,NA,NA,NA,"BAGEL BRIGADE","20454 ROBERT PL","WOODLAND HLS","CA","T99",NA,91364,202007,NA,NA,NA,NA,NA,"",NA,NA,NA,0.8851168505,"T99","T","T","PC","PU","T","ZF","S","PU","OT","N","N","","IN"
460461251,"",10,3,202106,928983,158852,"ALCESTER VILLAGE INC","400 E 1ST ST APT 100","ALCESTER","SD","L22",623312,57001,200110,46127,16,NA,NA,1094839,"core2017pc",201806,149728,6,0.5133749181,"L22","L","L","PC","HU","L","HS","O","HU","HU","Y","N","","IN"
900981732,"2908799 WELLS FARGO STAGECOACH SPEA",20,3,202112,0,0,"TOASTMASTERS INTERNATIONAL","9011 LUCERNE CT","WAXHAW","NC","W70",813410,28173,194505,37119,16,NA,NA,NA,"",NA,NA,12,0.437918777,"W70","W","W","PC","PU","W","PB","O","PU","OT","Y","Y","","IN"
203813929,"",60,3,NA,NA,NA,"NEW DESTINY CHRISTIAN CENTER OF THE AG","80 PEAR LAKE WAY","ERIE","CO","X20",813110,80516,196408,8001,10,NA,NA,NA,"",NA,NA,NA,0.9014952021,"X20","X","X","PC","RE","X","RE","O","RE","OT","N","N","","IN"
881873242,"",20,3,NA,NA,NA,"WAYNE TOWNSHIP HISTORICAL SOCIETY","381 SCHUYLKILL MOUNTAIN RD","SCHUYKL HAVN","PA","A80",NA,17972,202205,NA,NA,NA,NA,NA,"",NA,NA,NA,0.8368573736,"A80","A","A","PC","AR","A","AR","O","AR","AR","N","N","","IN"
460841039,"EFC",20,3,202112,0,0,"ELITE FOOTBALL CLUB","5261 N LAKEWOOD CT","LAS VEGAS","NV","N65",713990,89120,201303,6037,16,NA,NA,NA,"",NA,NA,12,0.2731498806,"N65","N","N","PC","HU","N","HS","O","HU","HU","Y","Y","","IN"
231649667,"",10,3,202106,5010974,21493919,"BETHANNA","1030 SECOND STREET PIKE","SOUTHAMPTON","PA","P30",624110,18966,195207,42017,16,NA,NA,5037281,"19eoextract990.xlsx",201806,20783741,6,0.1923952876,"P30","P","P","PC","HU","P","HS","O","HU","HU","Y","N","","IN"
871747299,"LIVING UNDER CHANGE",20,3,NA,NA,NA,"ANGEL G SERRANO","16 CORONADO WAY","MISSION HILLS","CA","I40",NA,91345,202110,NA,NA,NA,NA,NA,"",NA,NA,NA,0.6514126363,"I40","I","I","PC","HU","I","HS","O","HU","HU","N","N","","IN"
272362887,"",10,3,202112,1243639,2097342,"AXELROD PERFORMING ARTS CENTER INC","100 GRANT AVENUE","DEAL","NJ","A61",711100,7723,201006,34025,15,NA,NA,143735,"19eoextract990.xlsx",201812,1479218,12,0.7139486627,"A61","A","A","PC","AR","A","AR","O","AR","AR","Y","N","","IN"
481010732,"",10,7,202110,180239,76004,"WALNUT VALLEY SAILING CLUB","PO BOX 20076","WICHITA","KS","N67",713990,67208,198706,20173,0,NA,NA,164020,"19eoextractez.xlsx",201810,75065,10,0.7381043406,"N67","N","N","O","HU","N","HS","O","HU","HU","Y","N","","IN"
262363045,"",20,3,202112,0,0,"LAKE GENEVA BEAUTIFICATION COMMITTEE INC","PO BOX 731","LAKE GENEVA","WI","C50",813312,53147,201306,55127,15,NA,NA,162742,"19eoextractez.xlsx",201812,87429,12,0.4572997759,"C50","C","C","PC","EN","C","EN","O","EN","OT","Y","Y","","IN"
580965404,"",60,3,202112,0,0,"FIRST BAPTIST CHURCH OF NAHUNTA","112 FLORIDA AVE","NAHUNTA","GA","X21",813110,31553,196412,13025,10,NA,NA,NA,"",NA,NA,12,0.3333862515,"X21","X","X","PC","RE","X","RE","O","RE","OT","Y","Y","","IN"
271094441,"IOTA-IOTA",20,7,201906,0,0,"SIGMA PI FRATERNITY INTERNATIONAL INC","1 NORMAL AVE","UPR MONTCLAIR","NJ","B83",813410,7043,194012,34013,0,NA,NA,NA,"",NA,NA,6,0.2139451142,"B83","B","B","O","ED","B","ED","O","ED","ED","N","N","","IN"
854300883,"IWI FRESH GREEN SKIN GIRLZ & GUYZ",20,3,NA,NA,NA,"GREEN SKIN GIRLZ AND GUYZ INC","341 NELSON ST SW","ATLANTA","GA","B90",NA,30313,202110,NA,NA,NA,NA,NA,"",NA,NA,NA,0.7636362409,"B90","B","B","PC","ED","B","ED","O","ED","ED","N","N","","IN"
814617783,"",20,3,202205,0,0,"RLK INCORPORATION","3692 RAMSEY CIR SW","ATLANTA","GA","A12",NA,30331,201705,NA,NA,NA,NA,NA,"",NA,NA,5,0.7792515186,"A12","A","A","PC","AR","A","ZB","S","AR","AR","Y","Y","","IN"
800397620,"3018 CARL L GILL AUXILIARY",20,19,202106,0,0,"VETERANS OF FOREIGN WARS AUXILIARY DEPT OF KSW","10522 JADE RD","FREDONIA","KS","W30",813410,66736,200908,20205,0,NA,NA,NA,"",NA,NA,6,0.9778798964,"W30","W","W","O","PU","W","PB","O","PU","OT","Y","Y","","IN"
473443329,"",20,3,202112,0,0,"ON THE HOUSE","8704 SMOKEHOUSE DR","FORT WORTH","TX","K31",624210,76179,201508,48113,15,NA,NA,NA,"",NA,NA,12,0.0209340576,"K31","K","K","PC","HU","K","HS","O","HU","HU","Y","Y","","IN"
237100487,"",20,4,202112,0,0,"PADDOCK HILLS ASSEMBLY INC","4525 BRISTOL LN","CINCINNATI","OH","N99",713990,45229,201911,39061,0,NA,NA,NA,"",NA,NA,12,0.6621154172,"N99","N","N","O","HU","N","HS","O","HU","HU","Y","Y","","IN"
956377511,"",10,3,202012,50125987,14412253,"ABODE COMMUNITIES","1149 S HILL ST STE 700","LOS ANGELES","CA","L20",624229,90015,197211,6037,15,4,4,41073716,"19eoextract990.xlsx",201812,15477675,12,0.419693471,"L20","L","L","PC","HU","L","HS","O","HU","HU","Y","N","","IN"
237549786,"",20,10,202110,0,0,"BELL TOWER 188 LEWIS-ONEIDA DISTRICT ORDER OF THE EASTERN STAR","107 SANGER AVENUE","WATERVILLE","NY","U31",541710,13480,201206,36065,0,NA,NA,NA,"",NA,NA,10,0.236498407,"U31","U","U","O","PU","U","PB","O","PU","OT","Y","Y","","IN"
742892322,"8384 HIGHLAND HILLS ELEMENTARY",20,3,202107,0,0,"PTA TEXAS CONGRESS","734 GLAMIS AVE","SAN ANTONIO","TX","B94",813410,78223,196709,48029,16,NA,NA,NA,"",NA,NA,7,0.8817345462,"B94","B","B","PC","ED","B","ED","O","ED","ED","Y","Y","","IN"
263505870,"",20,3,202110,0,0,"PARANORMAL INVESTIGATIONS TEAM OF UTAH","2442 GILMOUR ST","WEST HAVEN","UT","V99",541720,84401,200904,49057,15,NA,NA,NA,"",NA,NA,10,0.5220632713,"V99","V","V","PC","PU","V","PB","O","PU","OT","Y","Y","","IN"
320544673,"",20,3,202112,0,0,"GIFTS OF GRACE MINISTRIES","1745 TIVERTON RD UNIT 18","BLOOMFLD HLS","MI","P62",NA,48304,201906,NA,NA,NA,NA,NA,"",NA,NA,12,0.982121532,"P62","P","P","PC","HU","P","HS","O","HU","HU","Y","Y","","IN"
336325838,"",10,9,202112,502442116,728401455,"LUCENT TECHNOLOGIES INC POST RETMT WELFARE BENIFITS TR FOR NON REP EM","CO KAREN ALEXANDER 600 MOUNTAIN AV","MURRAY HILL","NJ","Y20",524110,7974,201105,34039,0,NA,NA,173543047,"19eoextract990.xlsx",201812,39674905,12,0.244527384,"Y20","Y","Y","O","MU","Y","MO","M","MU","OT","Y","N","","IN"
850673189,"UNITED4LONGEVITY",20,3,NA,NA,NA,"UNITED4LONGEVITY INC","7 NEILL LN","FLANDERS","NJ","P52",NA,7836,202112,NA,NA,NA,NA,NA,"",NA,NA,NA,0.198979159,"P52","P","P","PC","HU","P","HS","O","HU","HU","N","N","","IN"
113708941,"RIVER ROCKETS 4-H CLUB",20,3,202106,0,0,"STATE OF WEST VIRGINIA WEST VIRGINIA UNIVERSITY","PO BOX 457","NEW CUMBERLND","WV","N50",713990,26047,201404,54029,15,NA,NA,NA,"",NA,NA,6,0.2520173755,"N50","N","N","PC","HU","N","HS","O","HU","HU","Y","Y","","IN"
541268479,"CHESTERBROOK ELEM PTA",10,3,202106,114994,117128,"VIRGINIA CONGRESS OF PARENTS AND TEACHERS","1753 KIRBY RD","MCLEAN","VA","B94",813410,22101,198508,51059,16,NA,NA,151697,"19eoextract990.xlsx",201806,121507,6,0.7487971251,"B94","B","B","PC","ED","B","ED","O","ED","ED","Y","N","","IN"
200355952,"",20,3,202112,0,0,"ALANO CLUB","PO BOX 1533","CANON CITY","CO","N50",713990,81215,201205,8043,16,NA,NA,NA,"",NA,NA,12,0.6079574962,"N50","N","N","PC","HU","N","HS","O","HU","HU","Y","Y","","IN"
256063076,"LEECHBURG ROTARY CLUB",20,4,202106,0,0,"ROTARY INTERNATIONAL","PO BOX 163","LEECHBURG","PA","S80",813410,15656,194209,42005,0,NA,NA,NA,"",NA,NA,6,0.829395821,"S80","S","S","O","PU","S","PB","O","PU","OT","Y","Y","","IN"
208118487,"",1,3,202012,6987884,1,"SKYBRIDGE SPECTRUM FOUNDATION","1613 LYON STREET SUITE A","SAN FRANCISCO","CA","U05",541720,94115,201001,6001,3,NA,NA,NA,"",NA,NA,12,0.4778617114,"U05","U","U","PF","PU","U","PB","O","PU","OT","Y","N","","IN"
237374584,"",20,3,202103,0,0,"ROYAL SCOTTISH COUNTRY DANCE SOCIETY NORTHERN VIRGINIA BRANCH","PO BOX 3333","ALEXANDRIA","VA","A62",711120,22302,200803,51510,16,NA,NA,NA,"",NA,NA,3,0.5158151218,"A62","A","A","PC","AR","A","AR","O","AR","AR","Y","Y","","IN"
541752124,"109 DC METRO WASHINGTON DC",20,3,202112,0,0,"COLORED PENCIL SOCIETY OF AMERICA","12850 DUNVEGAN DR","CLIFTON","VA","B99",611000,20124,199501,51059,16,NA,NA,NA,"",NA,NA,12,0.6690166094,"B99","B","B","PC","ED","B","ED","O","ED","ED","Y","Y","","IN"
320433791,"",20,3,202112,0,0,"DANAS WHEELS CHARITABLE FOUNDATION","4820 BERRYWOOD RD","VIRGINIA BCH","VA","B82",813410,23464,201409,51810,15,NA,NA,NA,"",NA,NA,12,0.5166138431,"B82","B","B","PC","ED","B","ED","O","ED","ED","Y","Y","","IN"
861309488,"",20,3,NA,NA,NA,"RECLAIMED MINISTRIES TEXAS INC","2001 CENTRAL CIR STE 101","MCKINNEY","TX","I40",NA,75069,202105,NA,NA,NA,NA,NA,"",NA,NA,NA,0.2097279712,"I40","I","I","PC","HU","I","HS","O","HU","HU","N","N","","IN"
271508254,"",1,3,202112,244754,68235,"BILL NOWOTNY FOUNDATION","1578 SUE BARNETT DR","HOUSTON","TX","T20",813211,77018,201008,48201,4,NA,NA,NA,"",NA,NA,12,0.028309869,"T20","T","T","PF","PU","T","ZC","S","PU","OT","Y","N","","IN"
844190761,"VFB",20,3,NA,NA,NA,"VOICE FOR THE BADGE","7779 TIMBER CANYON CT SE","ADA","MI","I60",NA,49301,202108,NA,NA,NA,NA,NA,"",NA,NA,NA,0.6091886367,"I60","I","I","PC","HU","I","HS","O","HU","HU","N","N","","IN"
262265187,"",10,3,202012,0,63603,"100 BLACK MEN OF LONG BEACH INC","701 PINE AVE","LONG BEACH","CA","P20",624000,90813,200906,6037,15,NA,NA,0,"19eoextract990.xlsx",201812,42772,12,0.3693084579,"P20","P","P","PC","HU","P","HS","O","HU","HU","Y","N","","IN"
561948420,"",10,3,202106,502837,367946,"LAKEWOOD PRESCHOOL CORPORATION","3115 KALYNNE ST","CHARLOTTE","NC","B21",611110,28208,199607,37119,11,NA,NA,519179,"19eoextract990.xlsx",201806,616243,6,0.3602473119,"B21","B","B","PC","ED","B","ED","O","ED","ED","Y","N","","IN"
873589469,"",20,3,NA,NA,NA,"DAILY FOUNDATION","20415 E KINO RD","MAYER","AZ","P62",NA,86333,202202,NA,NA,NA,NA,NA,"",NA,NA,NA,0.0379137952,"P62","P","P","PC","HU","P","HS","O","HU","HU","N","N","","IN"
367516949,"",20,3,202103,1205076,33517,"WHIPPLE SCHOLARSHIP FUND","PO BOX 268","HICKMAN","KY","B82",813410,42050,201004,21075,17,NA,NA,1214333,"19eoextract990.xlsx",201903,27935,3,0.8187948884,"B82","B","B","PC","ED","B","ED","S","ED","ED","Y","N","","IN"
611789959,"0469 GLOUCESTER TOPS VA",20,3,202203,0,0,"TOPS CLUB INC","PO BOX 6","WICOMICO","VA","E70",621999,23184,200809,51073,16,NA,NA,NA,"",NA,NA,3,0.6671686414,"E70","E","E","PC","HE","E","HE","O","HE","HE","Y","Y","","IN"
320297364,"LOESS HILLS",20,3,202012,0,0,"NATIONAL SOCIETY OF THE CHILDERN OF THE AMERICAN REVOLUTION","959 OAK RD","HARLAN","IA","P30",624110,51537,197301,19165,16,NA,NA,NA,"",NA,NA,12,0.4134434224,"P30","P","P","PC","HU","P","HS","O","HU","HU","Y","Y","","IN"
42851984,"",60,3,201212,NA,NA,"EAST BRIDGEWATER UNITED METHODIST CHURCH","54 N CENTRAL ST","E BRIDGEWTR","MA","X21",813110,2333,197410,25023,10,NA,NA,NA,"",NA,NA,12,0.8808645915,"X21","X","X","PC","RE","X","RE","O","RE","OT","N","N","","IN"
832231702,"",20,3,202112,0,0,"INITIATIVE FOR PEACE-EAST AFRICA","700 N SAINT MARYS ST STE 1700","SAN ANTONIO","TX","Q20",NA,78205,201811,NA,NA,NA,NA,NA,"",NA,NA,12,0.1466753594,"Q20","Q","Q","PC","IN","Q","IN","O","IN","OT","Y","Y","","IN"
472141142,"KING WILLIAM YOUTH WRESTLING CLUB",20,3,202108,0,0,"AMATEUR ATHLETIC UNION OF THE","607 MANQUIN DR","AYLETT","VA","N70",711211,23009,200509,51101,15,NA,NA,NA,"",NA,NA,8,0.5918680699,"N70","N","N","PC","HU","N","HS","O","HU","HU","Y","Y","","IN"
237528205,"0103 WEST VIEW LODGE",20,10,202112,0,0,"ANCIENT FREE & ACCEPTED MASONS OF MISSOURI","9479 STATE HWY 72","MILLERSVILLE","MO","Y41",813410,63766,197210,29031,0,NA,NA,NA,"",NA,NA,12,0.2175666239,"Y41","Y","Y","O","MU","Y","MO","M","MU","OT","Y","Y","","IN"
161602492,"",20,6,202109,0,0,"BUFFALO NIAGARA TRAVEL PROFESSIONALS INC","PO BOX 532","BUFFALO","NY","S41",813910,14225,202002,36029,0,NA,NA,NA,"",NA,NA,9,0.6826451343,"S41","S","S","O","PU","S","PB","O","PU","OT","Y","Y","","IN"
256066995,"",10,3,202012,1879387,476714,"CLINTON CO SOCIETY","33 MILL HILL RD","LOCK HAVEN","PA","D20",813312,17745,195206,42035,15,NA,NA,1065169,"19eoextract990.xlsx",201812,189327,12,0.8314287579,"D20","D","D","PC","EN","D","EN","O","EN","OT","Y","N","","IN"
